,P,H,T
374,244.58958856496054,8898.02277398572,386.66768930476854
375,244.58958864364612,8898.022774092457,386.6676893048082
376,244.5895886123094,8898.022774074381,386.66768930511745
377,244.58958865825016,8898.022774135698,386.6676893051268
378,244.5895885925098,8898.02277404852,386.6676893051202
379,244.5895884683685,8898.02277388777,386.66768930515866
380,244.58969511332398,8898.022914568537,386.66768930620975
381,244.58969477644757,8898.022914116877,386.6676893061098
382,244.5896938015239,8898.02291283067,386.66768930609857
383,244.58969253725377,8898.022911163196,386.66768930608987
384,244.5896910620097,8898.022909221205,386.66768930612966
385,244.58968931783767,8898.022906923376,386.66768930615194
386,244.5896871129518,8898.022904017891,386.6676893061714
387,244.5896844534576,8898.022900510725,386.6676893061599
388,244.58968207184935,8898.022897357167,386.6676893059791
389,244.58968015327176,8898.022894819567,386.6676893058711
390,244.58967800249044,8898.022891984932,386.66768930588415
391,244.5896756557837,8898.022888894595,386.66768930593184
392,244.58967313561612,8898.022885574712,386.66768930596743
393,244.58967048189652,8898.022882078225,386.66768930599693
394,244.58966772506776,8898.02287844591,386.66768930602785
395,244.58966485516336,8898.022874663677,386.66768930604724
396,244.58966192310774,8898.02287079924,386.6676893060639
397,244.58965895173029,8898.022866881654,386.6676893060619
398,244.5896559896705,8898.022862978465,386.66768930608856
399,244.5896530312103,8898.02285908083,386.6676893061266
400,244.5896501003186,8898.022855219857,386.6676893061682
401,244.58964720943484,8898.02285141283,386.6676893062259
402,244.58964437532444,8898.022847676128,386.6676893062235
403,244.58964243023985,8898.022845196754,386.66768930735327
404,244.58964126168456,8898.022843673476,386.66768930758377
405,244.58964007031128,8898.022842092927,386.6676893074531
406,244.58963887024774,8898.022840512069,386.66768930747037
407,244.5896376731492,8898.022838933224,386.66768930746287
408,244.58963647183995,8898.022837343071,386.66768930737896
409,244.58963527238419,8898.022835748472,386.66768930720275
410,244.5896340668092,8898.022834140616,386.66768930695815
411,244.58963286037738,8898.022832529577,386.66768930668627
412,244.58963164424233,8898.022830916161,386.667689306553
413,244.5896304157745,8898.022829267522,386.66768930616706
414,244.58962822805242,8898.022826340964,386.66768930560613
415,244.58962530870542,8898.022822494535,386.66768930563904
416,244.5896225038259,8898.022818783395,386.667689305464
417,244.58961982229897,8898.022815236269,386.66768930530765
418,244.5896172788382,8898.0228118743,386.66768930519265
419,244.58961489108722,8898.022808720225,386.6676893051123
420,244.58961266317965,8898.022805777757,386.6676893050434
421,244.5896105896982,8898.02280304048,386.66768930499586
422,244.58960867258057,8898.022800510338,386.66768930496175
423,244.58960691371152,8898.022798190332,386.6676893049473
424,244.58960533742783,8898.022796112782,386.6676893049557
425,244.5896039180695,8898.0227942422,386.66768930496517
426,244.58960261969958,8898.022792507025,386.6676893046536
